Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production,,,,,,
B7100;2020;Agglomération de Mâcon;;;4. Entre 1991-2005;;Ensemble 3P;;;;;;;;;;;;;;28;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;42;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;67;;,,,,,,
B7100;2020;Agglomération de Mâcon;;;5. Après 2005;;;7,3;8,2;8,8;9,6;10,3;8,6;397;535;660;811;880;663;77;122;7103;Estimation directe
B7100;2020;Agglomération de Mâcon;;;5. Après 2005;;Ensemble 4P+;;;;;;;;;;;;;;38;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;11;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;;5. Après 2005;;Ensemble 2P;;;;;;;;;;;;;;34;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;;5. Après 2005;;Ensemble 3P;;;;;;;;;;;;;;39;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;39;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;83;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;;;;5,9;6,9;8,0;8,9;9,7;7,7;500;607;778;827;893;730;95;203;2050;Estimation directe
B7100;2020;Agglomération de Mâcon;;Maison;;;Maison 1-3P;5,8;7,5;8,2;9,1;10,4;8,0;303;450;550;590;685;516;65;62;511;Estimation directe
B7100;2020;Agglomération de Mâcon;;Maison;;;Maison 4P+;5,9;6,9;7,9;8,8;9,6;7,6;680;737;800;855;909;802;105;141;1540;Estimation directe
B7100;2020;Agglomération de Mâcon;;Maison;;1. Moins de 1 an;;6,4;7,4;8,1;9,0;9,9;7,9;500;580;737;840;905;726;92;74;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;22;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;;1. Moins de 1 an;Maison 4P+;6,4;7,0;7,7;9,0;9,6;7,7;695;737;806;880;950;828;108;52;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;129;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;40;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;;2. 1 an et plus;Maison 4P+;;;;;;;;;;;;;;89;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;1. Avant 1946;;;5,2;5,9;7,3;8,8;10,4;7,2;307;481;590;734;810;612;85;104;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;49;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;55;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;38;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;66;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;32;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;6;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;26;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;16;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;16;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;19;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;5;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;14;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;7;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;12;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;17;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;4. Entre 1991-2005;;Maison 4P+;;;;;;;;;;;;;;17;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;4;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;13;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;5. Après 2005;;;;;;;;;;;;;;;;31;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;5. Après 2005;;Maison 4P+;;;;;;;;;;;;;;29;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;9;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;22;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;;;;5,6;6,6;7,6;8,9;10,2;7,4;305;370;452;564;650;471;64;1767;5053;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;;Appart 1P;7,5;8,7;9,5;10,8;12,2;9,5;250;277;300;322;368;303;32;243;572;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;;Appart 2P;6,4;7,4;8,4;9,6;10,9;8,4;326;360;399;450;505;407;49;578;1510;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;;Appart 3P;5,5;6,6;7,3;8,3;9,2;7,2;365;430;498;572;648;497;69;581;1688;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;;Appart 4P+;4,7;5,8;6,6;7,4;8,2;6,5;410;486;585;660;785;585;90;365;1282;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;1. Moins de 1 an;;6,1;6,9;8,0;9,2;10,4;7,8;305;379;455;550;660;474;61;652;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;1. Moins de 1 an;Appart 1P;7,8;8,6;9,3;10,3;11,1;9,4;250;288;300;313;325;297;32;102;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;1. Moins de 1 an;Appart 2P;6,8;7,7;8,9;9,8;11,5;8,8;330;364;410;480;540;422;48;237;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;1. Moins de 1 an;Appart 3P;6,0;6,8;7,5;8,4;9,2;7,5;403;450;490;555;616;501;67;191;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;1. Moins de 1 an;Appart 4P+;5,5;6,3;6,8;8,0;8,5;6,9;450;500;600;700;850;613;89;122;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;2. 1 an et plus;;;;;;;;;;;;;;;1115;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;;2. 1 an et plus;Appart 1P;7,4;8,7;9,7;11,0;12,5;9,5;244;274;307;332;378;306;32;141;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;2. 1 an et plus;Appart 2P;6,3;7,4;8,1;9,3;10,6;8,2;323;353;397;439;478;400;49;341;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;2. 1 an et plus;Appart 3P;5,3;6,5;7,2;8,2;9,2;7,2;358;421;501;575;652;496;69;390;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;;2. 1 an et plus;Appart 4P+;4,4;5,7;6,5;7,2;7,9;6,3;397;480;580;644;770;574;91;243;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;1. Avant 1946;;;4,9;6,1;7,3;8,5;10,0;6,9;288;350;416;521;616;441;64;993;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;1. Avant 1946;;Appart 1P;6,9;7,9;9,5;10,8;13,0;9,1;229;260;290;325;350;294;32;142;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;1. Avant 1946;;Appart 2P;5,8;6,9;7,9;9,2;10,2;7,8;305;339;375;411;470;379;49;343;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;1. Avant 1946;;Appart 3P;4,3;6,0;7,1;7,8;9,1;6,7;311;403;462;534;580;452;67;340;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;1. Avant 1946;;Appart 4P+;4,3;5,2;6,1;6,9;7,7;5,9;420;508;600;684;780;609;103;168;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;1. Avant 1946;1. Moins de 1 an;;5,5;6,5;7,4;8,9;10,1;7,1;305;355;426;500;600;444;62;403;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;590;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;2. Entre 1946-1970;;;4,4;6,0;6,8;8,0;8,8;6,7;302;370;450;540;625;464;70;206;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;2. Entre 1946-1970;;Appart 1P;;;;;;;;;;;;;;12;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;2. Entre 1946-1970;;Appart 2P;;;;;;;;;;;;;;28;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;2. Entre 1946-1970;;Appart 3P;4,4;6,1;7,0;7,6;8,2;6,7;302;400;450;498;523;449;67;70;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;2. Entre 1946-1970;;Appart 4P+;4,2;5,7;6,4;7,0;8,2;6,3;357;430;540;620;792;535;85;96;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;6,3;6,5;7,4;8,5;9,1;7,4;335;390;454;620;850;516;70;54;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;152;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;3. Entre 1971-1990;;;6,2;6,8;7,6;8,8;9,9;7,5;304;365;450;546;616;462;61;385;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;3. Entre 1971-1990;;Appart 1P;7,5;8,7;9,4;10,5;11,1;9,3;250;281;300;320;329;299;32;76;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;3. Entre 1971-1990;;Appart 2P;6,9;7,5;8,2;9,1;10,1;8,3;339;368;405;439;470;402;49;125;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;3. Entre 1971-1990;;Appart 3P;6,1;6,7;7,2;7,9;8,7;7,3;403;450;520;570;610;516;71;106;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;3. Entre 1971-1990;;Appart 4P+;5,5;6,1;6,8;7,5;8,0;6,8;450;502;585;636;755;591;87;78;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;6,5;7,5;8,0;9,1;9,8;7,8;290;320;414;530;620;441;56;127;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;258;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;4. Entre 1991-2005;;;7,1;7,6;8,5;9,8;11,6;8,7;388;435;549;615;671;533;62;92;;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;4. Entre 1991-2005;;Appart 1P;;;;;;;;;;;;;;2;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;4. Entre 1991-2005;;Appart 2P;;;;;;;;;;;;;;48;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;4. Entre 1991-2005;;Appart 3P;;;;;;;;;;;;;;28;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;14;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;38;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;54;;,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;5. Après 2005;;;7,2;8,2;9,4;10,0;10,6;8,9;365;440;549;638;686;543;61;91;5053;Estimation directe
B7100;2020;Agglomération de Mâcon;;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;11;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;5. Après 2005;;Appart 2P;;;;;;;;;;;;;;34;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;5. Après 2005;;Appart 3P;;;;;;;;;;;;;;37;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;9;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;30;;Estimation directe,,,,,,
B7100;2020;Agglomération de Mâcon;;Appartement;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;61;;,,,,,,
B7500;2020;Agglomération parisienne;;;;;Maison 4P+;;12;14,4;18,4;;15,3;;1150;1350;1809;;1587;104;254;4;,,,
B7500;2020;Agglomération parisienne;;;;;Appart 1P;;19,7;23,8;28,5;;23,5;;535;616;703;;629;27;2409;4;,,
B7500;2020;Agglomération parisienne;;;;;Appart 2P;;16,2;19,6;23,8;;19,8;;685;800;989;;858;43;3904;4;,,
B7500;2020;Agglomération parisienne;;;;;Appart 3P;;13,4;16,7;21,2;;17,4;;809;1000;1324;;1099;63;2836;4;,,
B7500;2020;Agglomération parisienne;;;;;Appart 4P+;;12,1;16,7;21,7;;17,7;;978;1444;2075;;1648;93;1605;4;,,
B7500;2020;Agglomération parisienne;;;;;Ensemble 1P;;19,6;23,8;28,5;;23,5;;535;617;703;;630;27;2412;4;,,
B7500;2020;Agglomération parisienne;;;;;Ensemble 2P;;16,1;19,4;23,7;;19,7;;685;800;987;;856;43;3951;4;,,
B7500;2020;Agglomération parisienne;;;;;Ensemble 3P;;13,4;16,7;21;;17,3;;805;1000;1312;;1090;63;2932;4;,,,
B7500;2020;Agglomération parisienne;;;;;Ensemble 4P+;;12,1;15,8;20,8;;17,1;;1015;1400;2009;;1635;96;1859;4;,,
B7500;2020;Agglomération parisienne;;;;1. Moins de 1 an;;;15,9;20,6;25,7;;19,7;;636;785;1028;;923;47;1509;4;,,
B7500;2020;Agglomération parisienne;;;;1. Moins de 1 an;Ensemble 1P;;20;23,9;29,3;;23,8;;540;612;670;;620;26;395;4;,,,
B7500;2020;Agglomération parisienne;;;;1. Moins de 1 an;Ensemble 2P;;15,9;20;25;;20,1;;700;830;999;;877;44;555;4;,,,,
B7500;2020;Agglomération parisienne;;;;1. Moins de 1 an;Ensemble 3P;;13,5;17,1;21,3;;17,7;;808;1010;1300;;1099;62;370;4;,,
B7500;2020;Agglomération parisienne;;;;1. Moins de 1 an;Ensemble 4P+;;12,4;15,5;22,8;;17,7;;983;1500;2341;;1783;101;189;4;,,
B7500;2020;Agglomération parisienne;;;;2. 1 an et plus;;;15;18,9;23,6;;18,5;;671;840;1162;;1000;54;9645;4;,,,
B7500;2020;Agglomération parisienne;;;1. Avant 1946;;;;18,3;22,8;26,9;;21,7;;677;860;1246;;1076;50;4173;4;,,
B7500;2020;Agglomération parisienne;;;1. Avant 1946;;Ensemble 1P;;22,9;27,2;32,3;;26,6;;530;620;720;;638;24;841;4;,,
B7500;2020;Agglomération parisienne;;;1. Avant 1946;;Ensemble 2P;;18,6;22,5;26;;22,2;;700;835;1017;;883;40;1588;4;,,,
B7500;2020;Agglomération parisienne;;;1. Avant 1946;;Ensemble 3P;;15,8;20,7;24,4;;20,3;;870;1170;1472;;1212;60;1050;4;,,
B7500;2020;Agglomération parisienne;;;1. Avant 1946;;Ensemble 4P+;;15,8;20,2;24,6;;20,6;;1350;1931;2798;;2167;105;694;4;,,
B7500;2020;Agglomération parisienne;;;2. Entre 1946-1970;;;;14,1;17,6;22,3;;17,3;;650;800;1087;;930;54;2563;4;,,
B7500;2020;Agglomération parisienne;;;2. Entre 1946-1970;;Ensemble 1P;;19;22;26,7;;22,3;;540;625;711;;634;28;563;4;,,,,
B7500;2020;Agglomération parisienne;;;2. Entre 1946-1970;;Ensemble 2P;;15,5;18,5;22,4;;18,8;;666;785;974;;846;45;824;4;,,
B7500;2020;Agglomération parisienne;;;2. Entre 1946-1970;;Ensemble 3P;;12,2;15,4;18,4;;16;;764;910;1173;;1012;63;721;4;,,,
B7500;2020;Agglomération parisienne;;;2. Entre 1946-1970;;Ensemble 4P+;;10,8;14,1;18,2;;15,1;;840;1200;1688;;1349;89;455;4;,,
B7500;2020;Agglomération parisienne;;;3. Entre 1971-1990;;;;14,3;18,3;23,1;;17,6;;647;800;1100;;949;54;2264;4;,,
B7500;2020;Agglomération parisienne;;;3. Entre 1971-1990;;Ensemble 1P;;19,4;23,5;27,1;;22,8;;550;617;703;;633;28;600;4;,,
B7500;2020;Agglomération parisienne;;;3. Entre 1971-1990;;Ensemble 2P;;14,8;17,8;22;;18,4;;664;800;1000;;856;47;726;4;,,,
B7500;2020;Agglomération parisienne;;;3. Entre 1971-1990;;Ensemble 3P;;12,5;15,4;20;;16,2;;779;978;1294;;1064;66;564;4;,,,
B7500;2020;Agglomération parisienne;;;3. Entre 1971-1990;;Ensemble 4P+;;11,3;15;19,5;;15,8;;988;1350;1917;;1491;94;374;4;,,,
B7500;2020;Agglomération parisienne;;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;;4. Entre 1991-2005;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;;4. Entre 1991-2005;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;;4. Entre 1991-2005;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;;5. Après 2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;;5. Après 2005;;Ensemble 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;;5. Après 2005;;Ensemble 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;;5. Après 2005;;Ensemble 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Maison;;;;;13,1;15,1;18,5;;15,5;;850;1129;1480;;1291;83;400;4;,,
B7500;2020;Agglomération parisienne;;Appartement;;;;;15,5;19,6;24,3;;19;;651;813;1100;;964;51;10754;4;,,,
B7500;2020;Agglomération parisienne;;Appartement;;;Appart 1P;;19,7;23,8;28,5;;23,5;;535;616;703;;629;27;2409;4;,,
B7500;2020;Agglomération parisienne;;Appartement;;;Appart 2P;;16,2;19,6;23,8;;19,8;;685;800;989;;858;43;3904;4;,,
B7500;2020;Agglomération parisienne;;Appartement;;;Appart 3P;;13,4;16,7;21,2;;17,4;;809;1000;1324;;1099;63;2836;4;,,
B7500;2020;Agglomération parisienne;;Appartement;;;Appart 4P+;;12,1;16,7;21,7;;17,7;;978;1444;2075;;1648;93;1605;4;,,
B7500;2020;Agglomération parisienne;;Appartement;;1. Moins de 1 an;;;16;20,8;25,9;;19,8;;632;775;1000;;906;46;1477;4;,,,
B7500;2020;Agglomération parisienne;;Appartement;;1. Moins de 1 an;Appart 1P;;20;23,9;29,3;;23,8;;540;612;670;;620;26;395;4;,,,
B7500;2020;Agglomération parisienne;;Appartement;;1. Moins de 1 an;Appart 2P;;15,9;20;25;;20,1;;700;830;999;;877;44;551;4;,,,,
B7500;2020;Agglomération parisienne;;Appartement;;1. Moins de 1 an;Appart 3P;;13,4;17,1;21,9;;17,9;;812;1019;1329;;1116;62;363;4;,,
B7500;2020;Agglomération parisienne;;Appartement;;1. Moins de 1 an;Appart 4P+;;11,3;15,2;22,5;;17,5;;925;1407;2190;;1731;99;168;4;,,
B7500;2020;Agglomération parisienne;;Appartement;1. Avant 1946;;;;18,7;23;27,1;;22,1;;670;850;1202;;1057;48;4001;4;,,,
B7500;2020;Agglomération parisienne;;Appartement;2. Entre 1946-1970;;;;14,1;17,8;22,6;;17,5;;640;789;1050;;906;52;2482;4;,,
B7500;2020;Agglomération parisienne;;Appartement;3. Entre 1971-1990;;;;14,6;18,6;23,4;;17,9;;640;796;1080;;930;52;2204;4;,,
B7500;2020;Agglomération parisienne;;Appartement;4. Entre 1991-2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Appartement;5. Après 2005;;;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Appartement;1. Avant 1946;;Appart 1P;;22,9;27,2;32,3;;26,6;;530;620;720;;638;24;840;4;,,
B7500;2020;Agglomération parisienne;;Appartement;1. Avant 1946;;Appart 2P;;18,7;22,5;26,1;;22,3;;700;836;1020;;884;40;1569;4;,,
B7500;2020;Agglomération parisienne;;Appartement;1. Avant 1946;;Appart 3P;;16,3;21,1;24,7;;20,6;;872;1180;1482;;1221;59;1001;4;,,
B7500;2020;Agglomération parisienne;;Appartement;1. Avant 1946;;Appart 4P+;;16,7;21,4;25,1;;21,3;;1450;2076;2874;;2255;106;591;4;,,
B7500;2020;Agglomération parisienne;;Appartement;2. Entre 1946-1970;;Appart 1P;;19,1;22,1;26,7;;22,3;;540;625;715;;634;28;562;4;,,
B7500;2020;Agglomération parisienne;;Appartement;2. Entre 1946-1970;;Appart 2P;;15,5;18,5;22,4;;18,9;;662;790;985;;850;45;812;4;,,
B7500;2020;Agglomération parisienne;;Appartement;2. Entre 1946-1970;;Appart 3P;;12,2;15,3;18,4;;16;;759;901;1180;;1013;63;701;4;,,,
B7500;2020;Agglomération parisienne;;Appartement;2. Entre 1946-1970;;Appart 4P+;;10,5;13,6;18,5;;15,2;;800;1100;1651;;1286;85;407;4;,,
B7500;2020;Agglomération parisienne;;Appartement;3. Entre 1971-1990;;Appart 1P;;19,4;23,5;27,1;;22,8;;550;617;703;;633;28;600;4;,,
B7500;2020;Agglomération parisienne;;Appartement;3. Entre 1971-1990;;Appart 2P;;14,9;17,9;22;;18,5;;668;800;1005;;857;46;717;4;,,,
B7500;2020;Agglomération parisienne;;Appartement;3. Entre 1971-1990;;Appart 3P;;12,2;15,6;20,1;;16,3;;800;990;1306;;1076;66;558;4;,,
B7500;2020;Agglomération parisienne;;Appartement;3. Entre 1971-1990;;Appart 4P+;;11,3;15,4;19,8;;16,2;;950;1319;1977;;1481;91;329;4;,,
B7500;2020;Agglomération parisienne;;Appartement;4. Entre 1991-2005;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Appartement;4. Entre 1991-2005;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Appartement;4. Entre 1991-2005;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Appartement;5. Après 2005;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Appartement;5. Après 2005;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;Ville centre;;;;;;21,5;24,5;28,1;;23,7;;750;999;1410;;1188;50;3854;4;,,
B7500;2020;Agglomération parisienne;Ville centre;;;;Maison 1-3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;Ville centre;;;;Maison 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché),,,,,,
B7500;2020;Agglomération parisienne;Ville centre;;;;Appart 1P;;24;27,5;32,2;;27,4;;604;688;780;;695;25;1032;4;,,,
B7500;2020;Agglomération parisienne;Ville centre;;;;Appart 2P;;21,6;24,3;27,3;;23,9;;835;996;1187;;1027;43;1355;4;,,
B7500;2020;Agglomération parisienne;Ville centre;;;;Appart 3P;;20;23;25,9;;22,6;;1180;1405;1650;;1436;63;832;4;,,,,
B7500;2020;Agglomération parisienne;Ville centre;;;;Appart 4P+;;18,9;22,5;25,1;;22,4;;1694;2203;2767;;2361;106;623;4;,,
B7500;2020;Agglomération parisienne;Ville centre;;;;Ensemble 1P;;24;27,5;32,2;;27,4;;604;688;780;;695;25;1032;4;,,,
B7500;2020;Agglomération parisienne;Ville centre;;;;Ensemble 2P;;21,6;24,3;27,3;;23,9;;835;997;1187;;1027;43;1356;4;,,
